make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption,co2,cluster
VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,35,190,2
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM6,X,33,199,2
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,X,33,198,2
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM6,Z,30,216,2
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,30,220,2
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,30,220,2
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS6,X,34,192,2
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,34,194,2
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,X,30,220,2
VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,38,175,2
VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,X,39,168,2
VOLKSWAGEN,JETTA,COMPACT,1.8,4,AM6,X,34,193,2
VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,X,32,205,2
VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,32,208,2
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,32,204,2
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,27,242,1
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,26,256,1
VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS6,Z,25,263,1
VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,23,287,1
VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,34,198,2
VOLVO,S60 T5 AWD,COMPACT,2.0,4,AS8,X,30,219,2
VOLVO,S60 INSCRIPTION T5,COMPACT,2.0,4,AS8,X,34,198,2
VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.0,4,AS8,X,30,219,2
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,30,221,2
VOLVO,S60 POLESTAR,COMPACT,2.0,4,AS8,Z,27,241,2
VOLVO,S60 CC T5 AWD,COMPACT,2.0,4,AS8,X,30,220,2
VOLVO,S90 T5,MID-SIZE,2.0,4,AS8,Z,32,204,2
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,30,219,2
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,34,198,2
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,X,30,219,2
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,30,221,2
VOLVO,V60 POLESTAR,STATION WAGON - SMALL,2.0,4,AS8,Z,27,241,2
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,X,30,220,2
VOLVO,V90 T5,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,32,204,2
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,30,219,2
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,30,221,2
VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS8,X,31,216,2
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS8,X,28,233,2
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,27,244,2
VOLVO,XC90 T5,SUV - STANDARD,2.0,4,AS8,Z,28,232,2
VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,28,239,2
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,27,249,2
ACURA,ILX,COMPACT,2.4,4,AM8,Z,34,192,2
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,26,259,1
ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,AS9,Z,26,251,1
ACURA,MDX HYBRID AWD,SUV - SMALL,3.0,6,AM7,Z,31,210,1
ACURA,NSX,TWO-SEATER,3.5,6,AM9,Z,26,261,1
ACURA,RDX AWD,SUV - SMALL,3.5,6,AS6,Z,26,250,1
ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM7,Z,34,196,2
ACURA,TLX,COMPACT,2.4,4,AM8,Z,32,205,2
ACURA,TLX A-SPEC,COMPACT,2.4,4,AM8,Z,32,209,2
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,29,228,1
ACURA,TLX SH-AWD A-SPEC,COMPACT,3.5,6,AS9,Z,27,240,1
ALFA ROMEO,4C COUPE,TWO-SEATER,1.8,4,AM6,Z,34,197,2
ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4,AM6,Z,34,197,2
ALFA ROMEO,GIULIA,MID-SIZE,2.0,4,A8,Z,32,205,2
ALFA ROMEO,GIULIA AWD,MID-SIZE,2.0,4,A8,Z,31,217,2
ALFA ROMEO,GIULIA QUADRIFOGLIO,MID-SIZE,2.9,6,A8,Z,24,280,1
ALFA ROMEO,STELVIO AWD,SUV - SMALL,2.0,4,A8,Z,29,226,2
ALFA ROMEO,STELVIO QUADRIFOGLIO,SUV - SMALL,2.9,6,A8,Z,23,292,1
ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8,A8,Z,25,271,1
ASTON MARTIN,DB11 V12,MINICOMPACT,5.2,12,A8,Z,21,322,0
ASTON MARTIN,RAPIDE S,SUBCOMPACT,6.0,12,A8,Z,20,332,0
ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,A8,Z,19,346,0
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,35,188,2
AUDI,A3 QUATTRO,SUBCOMPACT,2.0,4,AM6,X,32,205,2
AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM6,X,30,223,2
AUDI,A4,COMPACT,2.0,4,AM7,Z,37,177,2
AUDI,A4 QUATTRO,COMPACT,2.0,4,AM7,Z,32,203,2
AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,32,204,2
AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AM7,Z,30,217,2
AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,AM7,Z,32,203,2
AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,M6,Z,32,204,2
AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM7,Z,32,203,2
AUDI,A5 SPORTBACK QUATTRO,MID-SIZE,2.0,4,AM7,Z,32,203,2
AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS8,Z,31,216,2
AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS8,Z,28,235,1
AUDI,A7 QUATTRO,MID-SIZE,3.0,6,AS8,Z,28,235,1
AUDI,A8,FULL-SIZE,3.0,6,AS8,Z,27,247,1
AUDI,A8,FULL-SIZE,4.0,8,AS8,Z,23,290,0
AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,23,290,0
AUDI,Q3,COMPACT,2.0,4,AS6,Z,28,236,2
AUDI,Q3 QUATTRO,COMPACT,2.0,4,AS6,Z,27,240,2
AUDI,Q5,SUV - SMALL,2.0,4,AS7,Z,29,226,2
AUDI,Q7,SUV - STANDARD,2.0,4,AS8,Z,26,258,1
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,25,260,1
AUDI,R8,TWO-SEATER,5.2,10,AM7,Z,22,304,0
AUDI,R8 QUATTRO,TWO-SEATER,5.2,10,AM7,Z,19,338,0
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AM7,Z,19,338,0
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,27,248,1
AUDI,RS 5,SUBCOMPACT,2.9,6,AM8,Z,25,260,1
AUDI,RS 7,MID-SIZE,4.0,8,AS8,Z,21,318,0
AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,29,223,2
AUDI,S4,COMPACT,3.0,6,AM8,Z,29,232,1
AUDI,S5,SUBCOMPACT,3.0,6,AM8,Z,29,232,1
AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM8,Z,28,239,1
AUDI,S5 SPORTBACK,MID-SIZE,3.0,6,AM8,Z,29,232,1
AUDI,S6,MID-SIZE,4.0,8,AM7,Z,22,298,0
AUDI,S7,MID-SIZE,4.0,8,AM7,Z,22,298,0
AUDI,S8,MID-SIZE,4.0,8,AS8,Z,21,313,0
AUDI,SQ5,SUV - SMALL,3.0,6,AM8,Z,25,270,1
AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,X,31,209,2
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,X,31,209,2
AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,27,245,1
AUDI,TTS COUPE,SUBCOMPACT,2.0,4,AM6,Z,30,222,2
BENTLEY,BENTAYGA,SUV - STANDARD,6.0,12,AS8,Z,18,370,0
BENTLEY,CONTINENTAL GT CONVERTIBLE,COMPACT,6.0,12,AS8,Z,17,389,0
BENTLEY,CONTINENTAL SUPERSPORTS,COMPACT,6.0,12,AS8,Z,17,389,0
BENTLEY,FLYING SPUR,MID-SIZE,4.0,8,AS8,Z,19,353,0
BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AS8,Z,17,389,0
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,16,405,0
BMW,230i COUPE,SUBCOMPACT,2.0,4,AS8,Z,34,197,2
BMW,230i COUPE,SUBCOMPACT,2.0,4,M6,Z,30,219,2
BMW,230i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,32,208,2
BMW,230i xDRIVE COUPE,SUBCOMPACT,2.0,4,AS8,Z,33,202,2
BMW,328d xDRIVE,COMPACT,2.0,4,AS8,D,40,184,2
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,D,40,184,2
BMW,330i xDRIVE,COMPACT,2.0,4,AS8,Z,32,208,2
BMW,330i xDRIVE GRAN TURISMO,FULL-SIZE,2.0,4,AS8,Z,32,208,2
BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,Z,32,208,2
BMW,340i,COMPACT,3.0,6,AS8,Z,36,183,2
BMW,340i,COMPACT,3.0,6,M6,Z,27,240,1
BMW,340i xDRIVE,COMPACT,3.0,6,AS8,Z,30,223,1
BMW,340i xDRIVE,COMPACT,3.0,6,M6,Z,27,245,1
BMW,340i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS8,Z,28,235,1
BMW,430i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,31,214,2
BMW,430i xDRIVE COUPE,COMPACT,2.0,4,AS8,Z,32,208,2
BMW,430i xDRIVE GRAN COUPE,COMPACT,2.0,4,AS8,Z,32,208,2
BMW,440i COUPE,COMPACT,3.0,6,AS8,Z,36,183,2
BMW,440i COUPE,COMPACT,3.0,6,M6,Z,27,240,1
BMW,440i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,28,235,1
BMW,440i xDRIVE COUPE,COMPACT,3.0,6,AS8,Z,30,223,1
BMW,440i xDRIVE COUPE,COMPACT,3.0,6,M6,Z,27,245,1
BMW,440i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,30,223,1
BMW,530i xDRIVE,MID-SIZE,2.0,4,AS8,Z,32,208,2
BMW,540i xDRIVE,MID-SIZE,3.0,6,AS8,Z,28,236,1
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,27,248,1
BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,27,248,1
BMW,640i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS8,Z,27,241,1
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS8,Z,23,292,0
BMW,650i xDRIVE COUPE,SUBCOMPACT,4.4,8,AS8,Z,23,286,0
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,23,292,0
BMW,750i xDRIVE,FULL-SIZE,4.4,8,AS8,Z,23,292,0
BMW,750i xDRIVE SWB,FULL-SIZE,4.4,8,AS8,Z,23,283,0
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,23,292,0
BMW,M2,SUBCOMPACT,3.0,6,AM7,Z,27,245,1
BMW,M2,SUBCOMPACT,3.0,6,M6,Z,25,267,1
BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,30,222,1
BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,26,255,1
BMW,M240i COUPE,SUBCOMPACT,3.0,6,AS8,Z,30,222,1
BMW,M240i COUPE,SUBCOMPACT,3.0,6,M6,Z,26,249,1
BMW,M240i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,29,227,1
BMW,M240i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS8,Z,29,227,1
BMW,M3,COMPACT,3.0,6,AM7,Z,24,280,1
BMW,M3,COMPACT,3.0,6,M6,Z,24,273,1
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,22,299,1
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,24,280,1
BMW,M4 COUPE,COMPACT,3.0,6,AM7,Z,24,280,1
BMW,M4 COUPE,COMPACT,3.0,6,M6,Z,24,273,1
BMW,M550i xDRIVE,MID-SIZE,4.4,8,AS8,Z,23,283,0
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,AM7,Z,19,344,0
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,M6,Z,20,324,0
BMW,M6 COUPE,SUBCOMPACT,4.4,8,AM7,Z,19,344,0
BMW,M6 COUPE,SUBCOMPACT,4.4,8,M6,Z,20,324,0
BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,19,344,0
BMW,M6 GRAN COUPE,COMPACT,4.4,8,M6,Z,20,324,0
BMW,M760i xDRIVE,FULL-SIZE,6.6,12,AS8,Z,19,355,0
BMW,X1 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,30,217,2
BMW,X2 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,30,222,2
BMW,X3 xDRIVE30i,SUV - SMALL,2.0,4,AS8,Z,30,223,2
BMW,X3 M40i,SUV - SMALL,3.0,6,AS8,Z,27,241,1
BMW,X4 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,27,240,2
BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,25,266,1
BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,30,246,1
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,25,270,1
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,21,317,0
BMW,X5 M,SUV - STANDARD,4.4,8,AS8,Z,19,341,0
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,25,270,1
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,21,317,0
BMW,X6 M,SUV - STANDARD,4.4,8,AS8,Z,19,341,0
BUGATTI,CHIRON,TWO-SEATER,8.0,16,AM7,Z,13,522,0
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,AS9,X,25,263,1
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,AS9,X,24,277,1
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,34,194,2
BUICK,ENCORE (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS6,X,36,185,2
BUICK,ENCORE AWD,SUV - SMALL,1.4,4,AS6,X,32,210,2
BUICK,ENCORE AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS6,X,34,196,2
BUICK,ENVISION AWD,SUV - SMALL,2.0,4,A6,Z,27,248,2
BUICK,ENVISION AWD,SUV - SMALL,2.5,4,A6,X,28,234,2
BUICK,LACROSSE,MID-SIZE,3.6,6,AS9,X,29,228,1
BUICK,LACROSSE eASSIST,MID-SIZE,2.5,4,A6,X,35,190,2
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS9,X,28,237,1
BUICK,REGAL,FULL-SIZE,2.0,4,AS9,Z,31,217,2
BUICK,REGAL AWD,FULL-SIZE,2.0,4,AS8,Z,29,227,2
BUICK,REGAL AWD,FULL-SIZE,3.6,6,AS9,X,26,250,1
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,31,216,2
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,27,240,2
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,28,234,1
CADILLAC,ATS AWD,COMPACT,2.0,4,AS8,Z,30,222,2
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,27,247,1
CADILLAC,ATS-V,COMPACT,3.6,6,AS8,Z,24,291,1
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,22,295,1
CADILLAC,CT6,FULL-SIZE,2.0,4,AS8,Z,30,224,2
CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS8,Z,25,263,1
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,25,261,1
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,30,224,2
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,28,234,1
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,29,229,2
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,27,247,1
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,22,311,1
CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Z,20,329,0
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A10,Z,20,329,0
CADILLAC,XT5,SUV - SMALL,3.6,6,AS8,X,27,250,1
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,25,263,1
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,25,260,1
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,24,272,1
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,22,302,1
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,AS8,Z,30,220,2
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,M6,Z,28,235,2
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,AS8,X,27,246,1
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,M6,X,24,274,1
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,AS8,Z,24,273,0
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,M6,Z,23,284,0
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,AS10,Z,18,361,0
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,M6,Z,19,348,0
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,30,218,2
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,26,253,1
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,26,251,1
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,29,257,1
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,24,274,1
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,25,266,1
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,27,279,1
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,23,288,1
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,24,315,1
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,20,331,1
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,22,297,0
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,24,278,0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,20,336,0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,21,312,0
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,40,166,2
CHEVROLET,CRUZE,COMPACT,1.4,4,M6,X,38,172,2
CHEVROLET,CRUZE PREMIER,COMPACT,1.4,4,AS6,X,39,169,2
CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,A9,D,43,175,2
CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,M6,D,45,170,2
CHEVROLET,CRUZE HATCHBACK,MID-SIZE,1.4,4,AS6,X,39,172,2
CHEVROLET,CRUZE HATCHBACK,MID-SIZE,1.4,4,M6,X,38,175,2
CHEVROLET,CRUZE HATCHBACK PREMIER,MID-SIZE,1.4,4,AS6,X,38,176,2
CHEVROLET,CRUZE HATCHBACK DIESEL,MID-SIZE,1.6,4,A9,D,43,178,2
CHEVROLET,CRUZE HATCHBACK DIESEL,MID-SIZE,1.6,4,M6,D,42,180,2
CHEVROLET,EQUINOX,SUV - SMALL,1.5,4,A6,X,34,195,2
CHEVROLET,EQUINOX,SUV - SMALL,1.6,4,A6,D,38,198,2
CHEVROLET,EQUINOX AWD,SUV - SMALL,1.5,4,A6,X,32,209,2
CHEVROLET,EQUINOX AWD,SUV - SMALL,1.6,4,A6,D,38,198,2
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.0,4,A9,Z,29,228,2
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,30,224,2
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,X,26,254,1
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,E,19,245,1
CHEVROLET,MALIBU,MID-SIZE,1.5,4,A6,X,36,181,2
CHEVROLET,MALIBU,MID-SIZE,2.0,4,A9,Z,31,213,2
CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,AV,X,55,121,2
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,24,278,1
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,17,284,1
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,298,0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,298,0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,17,283,0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A8,X,22,307,0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,20,324,0
CHEVROLET,SILVERADO eASSIST,PICKUP TRUCK - STANDARD,5.3,8,A8,X,24,278,0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,23,294,1
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,16,296,1
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,307,0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,22,307,0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,15,309,0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,20,324,0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,20,331,0
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,22,304,0
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,36,184,2
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,38,174,2
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,34,193,2
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,35,190,2
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,AS6,X,36,184,2
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,M6,X,38,174,2
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,34,193,2
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,M5,X,35,190,2
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,40,167,2
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,40,166,2
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,22,305,0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,22,305,0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,E,16,285,0
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,X,21,313,0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,X,21,312,0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,E,15,321,0
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,22,305,0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,22,305,0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,E,16,285,0
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,X,21,310,0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,X,21,310,0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,E,16,299,0
CHEVROLET,TAHOE 4WD,SUV - STANDARD,6.2,8,A10,Z,20,325,0
CHEVROLET,TRAVERSE,SUV - STANDARD,2.0,4,A9,Z,27,246,2
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,AS9,X,26,258,1
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,AS9,X,24,276,1
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,34,194,2
CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,34,194,2
CHEVROLET,TRAX 4WD,SUV - SMALL,1.4,4,AS6,X,32,210,2
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,27,242,1
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,27,242,1
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,20,234,1
CHRYSLER,300,FULL-SIZE,5.7,8,A8,X,23,289,0
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,26,258,1
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,26,258,1
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,19,248,1
CHRYSLER,PACIFICA,MINIVAN,3.6,6,A9,X,26,259,1
CHRYSLER,PACIFICA (Stop-Start),MINIVAN,3.6,6,A9,X,27,249,1
DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,27,242,1
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,Z,22,307,0
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,20,325,0
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,23,289,0
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,22,302,0
DODGE,CHALLENGER GT AWD,MID-SIZE,3.6,6,A8,X,26,258,1
DODGE,CHALLENGER GT AWD FFV,MID-SIZE,3.6,6,A8,X,26,258,1
DODGE,CHALLENGER GT AWD FFV,MID-SIZE,3.6,6,A8,E,19,248,1
